id,start_academic_year,provider_name,provider_code,provider_ukprn,partner_name,partner_reference,partner_type,school_name,school_urn,subject_name
e1967650-6862-4ce9-a569-abfe0b52f130,2019,Birmingham City University,B25,10007140,,,,Abbey Catholic Primary School,147669,Primary
f4a8e8dd-3084-48bd-adaa-8bc64662805f,2019,University of Bedfordshire,B22,10007152,,,,"Abbey College, Ramsey",137377,Physical education
991b8060-3a80-4e31-8ba8-ddd7904ac104,2019,Sheffield Hallam University,S21,10005790,,,,Abbeyfield Primary Academy,143052,Primary
dd4aa61c-af44-496a-808c-70dae43ce280,2019,Lincoln Bishop University,B38,10007811,,,,Abbey Hill Primary & Nursery,136006,Primary
825014cf-ae3f-4bc8-a9ca-d1f8ba44ab01,2019,University of Wolverhampton,W75,10007166,,,,Abbey Primary School,104168,Primary
e3abfbc9-2eeb-4049-a79c-cd417d316d4a,2019,Nottingham Trent University,N91,10004797,,,,Abbey Road Primary School,148168,Primary
80432d48-5c27-41c7-9b7c-d8453d88aa8e,2019,Canterbury Christ Church University,C10,10001143,,,,Abbot's Hall Community Primary School,147933,Primary
eed831c0-816f-4f2e-8895-f13d5f2dd4a6,2019,University Of Plymouth,P60,10007801,,,,Abbotsweld Primary Academy,141380,Primary
6bafa8ad-f23b-4a65-960c-dedbdffbeff2,2019,"University of the West of England, Bristol",B80,10007164,,,,Abbotswood Primary School,132199,Primary
c5da0043-61d1-400c-a782-e3ae832d9849,2019,University of Hertfordshire,H36,10007147,,,,Abel Smith School,117111,Primary
1ae0b001-4e36-43b8-a37a-12ff19f48175,2019,University of Hertfordshire,H36,10007147,,,,Aboyne Lodge Junior Mixed and Infant School,117141,Primary
d90d2beb-dd39-44be-bf28-de00dbae2d4b,2019,Edge Hill University,E42,10007823,,,,Abram Bryn Gates Primary School,106414,Primary
b36652ae-2e9e-40b6-a4c3-652bcf218fb1,2019,University of Sunderland,S84,10007159,,,,Academy 360,145477,Primary
c171fb91-9ec6-4879-ba14-dcd254e6cbd8,2019,Edge Hill University,E42,10007823,,,,Accrington Peel Park Primary School,119184,Primary
aa86e574-4f35-4ea1-800e-9266a9a2c7b9,2019,University of Northumbria at Newcastle,N77,10001282,,,,Acre Rigg Academy,138554,Primary
499e28eb-77ae-4dd0-8eb6-d93855ff18e5,2019,University of Sunderland,S84,10007159,,,,Acre Rigg Academy,138554,Primary
88a62952-dfd8-455f-81b0-10906377d3c3,2019,Roehampton University,R48,10007776,,,,Addison Primary School,100321,Primary
325cc98e-66b4-4d8d-9827-aaaa05464f63,2019,St Mary's University,S64,10007843,,,,Addison Primary School,100321,Primary
31034dc2-0a61-4bb2-83c9-30457367cae3,2019,University of Hull,H72,10007149,,,,Adelaide Primary School,144672,Primary
75b910cc-28f4-474d-be3f-1ad76645c10b,2019,Sheffield Hallam University,S21,10005790,,,,Adswood Primary School,106024,Primary
450b08d6-8c9e-412b-97f4-a10e125cde09,2019,The Manchester Metropolitan University,M40,10004180,,,,Adswood Primary School,106024,Primary
6b83167a-92e4-4e9a-a430-e543739e607b,2019,Leeds Beckett University,L27,10003861,,,,Ainthorpe Primary School,139570,Primary
488e83c9-3c6f-43aa-bb95-a95f1898d45f,2019,Edge Hill University,E42,10007823,,,,Aintree Davenhill Primary School,104868,Primary
45e0ed70-c2bf-4bee-901b-e9dfeee4030b,2019,University of Hull,H72,10007149,,,,Aldbrough Primary School,117823,Primary
9349eee2-33ed-425a-b789-1caef8def14c,2019,Sheffield Hallam University,S21,10005790,,,,Aldercar Infant School,146484,Primary
7f43e628-7c47-4b81-bdaf-fdadb0522170,2019,Lincoln Bishop University,B38,10007811,,,,Alderman Jacobs School,136653,Primary
c65dba69-09ea-427c-bd1b-6469574a2282,2019,Birmingham City University,B25,10007140,,,,Alderman Richard Hallam Primary School,120107,Primary
4dd2a9e1-9cae-4b00-aa35-4b86d3bef127,2019,University of Cumbria,C99,10007842,,,,Aldersbrook Primary School,102823,Primary
5940dd8e-4c78-4b8b-a491-dcd09d9ace70,2019,University of Chichester,C58,10007137,,,,Aldingbourne Primary School,125816,Primary
f4b60c2b-f2ed-4c62-a890-b9b6c9e4e513,2019,University of Sussex,S90,10007806,,,,Aldrington CofE Primary School,114555,Primary
52385a4e-72eb-4c00-ac82-27941c65fa7b,2019,The Manchester Metropolitan University,M40,10004180,,,,Alexandra Park Primary School,135746,Primary
82385b6a-7054-49a0-b3d7-ad17a7bbfd00,2019,St Mary's University,S64,10007843,,,,Alexandra Primary School,140974,Primary
91f2ed00-adc9-493e-86e6-6c245e4ec6e5,2019,University of Reading,R12,10007802,,,,Alfred Sutton Primary School,109776,Primary
3fa3fd08-59fe-47d0-ba39-ede818cd5312,2019,Newman University,N36,10007832,,,,Al-Furqan Primary School,131465,Primary
036a54e7-2b30-4372-8272-0cf1921ee353,2019,Edge Hill University,E42,10007823,,,,Allanson Street Primary School,104758,Primary
0699dc3f-1bcc-4a2c-9549-78d14f6fc619,2019,St Mary's University,S64,10007843,,,,Allen Edwards Primary School,100598,Primary
044a8f35-b70c-47b2-8292-fc4dea12f3cf,2019,Birmingham City University,B25,10007140,,,,Allens Croft Primary School,103243,Primary
0c6238ca-6c11-485f-a711-7fd14005acff,2019,University of Derby,D39,10007851,Allenton Primary School,141324,school,Allenton Primary School,141324,Primary
207f68d1-e55b-4d0c-b066-221bde749839,2019,Leeds Trinity University,L24,10003863,,,,Allerton Bywater Primary School,143242,Primary
af9145b7-3d0d-4301-a2f9-f2bc87a085b5,2019,Birmingham City University,B25,10007140,,,,All Saints Bedworth CofE Academy,148319,Primary
4e6ab09a-f196-45c8-96eb-3c8ad1dd02df,2019,Edge Hill University,E42,10007823,,,,"All Saints Catholic Primary School, Golborne, Wigan",106505,Modern languages
3e210128-730b-45ce-8a05-ccc755991363,2019,University of Nottingham,N84,10007154,,,,All Saints' Catholic Voluntary Academy,140698,English
3965ea24-4f6f-4b11-9684-af053adfb9a9,2019,Liverpool Hope University,L46,10003956,,,,All Saints' Catholic Voluntary Aided Primary School,134250,Primary
c664e4a2-eca3-403f-8551-6f60eb6e06e3,2019,University of Hertfordshire,H36,10007147,,,,"All Saints Church of England Primary School and Nursery, Bishop's Stortford",117472,Primary
fd24a7ce-be42-427e-8962-540afffd53f6,2019,University of Sussex,S90,10007806,,,,"All Saints Church of England Primary School, Bexhill",114491,Primary
184093db-62b1-4d32-ae24-9fe9a83be5bd,2019,The Manchester Metropolitan University,M40,10004180,,,,All Saints Church of England Primary School Stockport,106103,Primary
48b2f815-e451-4ae0-b58d-c6d3fc92ac5a,2019,University of Derby,D39,10007851,,,,All Saints CofE Academy Denstone,145681,Primary
666e1dcf-d647-4278-abe5-8c1ca55db72f,2019,The Manchester Metropolitan University,M40,10004180,,,,All Saints C of E Primary School,105505,Primary
b8bf0865-8887-473b-a13f-d22e16e1a97d,2019,Leeds Trinity University,L24,10003863,,,,All Saints CofE Primary School,107302,Primary
2aff35bc-a932-454f-8103-4d08dd008936,2019,Leeds Trinity University,L24,10003863,,,,All Saints CofE Primary School,149120,Primary
60704450-856f-4013-b339-a258693cf917,2019,The Manchester Metropolitan University,M40,10004180,,,,All Saints CofE Primary School,105238,Primary
2d552b64-f2fd-4445-b1ec-db43b45fab0c,2019,Liverpool Hope University,L46,10003956,,,,All Saints Primary School,105480,Primary
0d2513eb-0efe-4464-bbce-c983df9ea384,2019,University of Chester,C55,10007848,,,,All Saints Primary School,400458,Primary
eadaa091-32f7-4b02-af23-d6e23274f3fa,2019,University of Hertfordshire,H36,10007147,,,,Alma Primary School,145984,Primary
e16e8688-f119-4002-91e3-34838350cdc6,2019,The Manchester Metropolitan University,M40,10004180,,,,Alt Academy,141333,Primary
a9b0b095-a4d2-47f5-8767-24a4f56c9a7a,2019,Liverpool Hope University,L46,10003956,,,,Alvanley and Manley Village School,111003,Primary
a21e045e-fa17-4285-ab6b-210399e828e9,2019,University of Derby,D39,10007851,,,,Alvaston Infant and Nursery School,112744,Primary
7d386c1a-3935-43b5-b71f-abd2c11556cf,2019,University of Hertfordshire,H36,10007147,,,,Andrews Lane Primary School,117302,Primary
8e96324a-891f-4377-b222-e6b8e396321e,2019,Birmingham City University,B25,10007140,,,,Anglesey Primary School,132074,Primary
5bb4faaf-9f0e-4f2f-be31-b7c41d42d13e,2019,Sheffield Hallam University,S21,10005790,,,,Angram Bank Primary School,107085,Primary
74846287-3eea-4528-9d55-11a6956f826b,2019,University of Worcester,W80,10007139,,,,Ann Cam Church of England Primary School,149677,Primary
1d4eb6c3-54bf-4e17-b10f-44fd6980170f,2019,Birmingham City University,B25,10007140,,,,Annie Lennard Primary School,103932,Primary
613cd89a-6364-496a-92a9-a1fb56faa8cb,2019,University of Hertfordshire,H36,10007147,,,,Anstey First School,117218,Primary
61a1e75b-f769-40f5-83e3-d925c5f23737,2019,University of Cumbria,C99,10007842,,,,Applebee Wood Community Specialist School,119880,Primary
3d055df7-7a9f-406b-8745-ba8ed43d85d6,2019,University of Hull,H72,10007149,,,,Appleton Roebuck Primary School,146005,Primary
b31c2518-5cde-46c3-9b02-6afc2e09d5e7,2019,Birmingham City University,B25,10007140,,,,Aqueduct Primary School,123444,Primary
fcde7bbd-c861-45a6-905b-e5d156b0b1f6,2019,"University of the West of England, Bristol",B80,10007164,,,,Archbishop Rowan Williams CIW School,401502,Primary
aaa3a0ad-d292-4405-a49a-3551166893dc,2019,University of Northumbria at Newcastle,N77,10001282,,,,Archbishop Runcie CofE First School,108495,Primary
f88155fa-1ffe-4a3b-86fd-640ce357a636,2019,Leeds Beckett University,L27,10003861,,,,Archbishop Tenison's School,145857,Geography
e6749bf9-3fd2-462a-a5be-8741dadeec70,2019,St Mary's University,S64,10007843,,,,Archdeacon Cambridge's Church of England Primary School,102920,Primary
20bdce5a-cd19-4613-a25f-7f2cfa2edc88,2019,Newman University,N36,10007832,,,,Arden Primary School,103324,Primary
56cb32f0-0d45-4a71-866e-8670b63e8fed,2019,Birmingham City University,B25,10007140,,,,Arena Academy,145580,Primary
76c40a33-8c5a-47b1-9d7e-281cb8ccc92f,2019,University of Cumbria,C99,10007842,,,,Arkholme Church of England Primary School,119523,Primary
3a4fb273-65e9-4e59-b63f-b4c96c38a02b,2019,University of Greenwich,G70,10007146,,,,Ark Isaac Newton Academy,138518,Primary
8ed061cf-6f8d-4ea1-abaf-71593d9317a3,2019,Birmingham City University,B25,10007140,,,,Ark Kings Academy,137578,Primary
b7c7e40d-e4e8-4d18-8522-3f37c4b9d12a,2019,Newman University,N36,10007832,,,,Ark Kings Academy,137578,Primary
7855a5f7-17da-454d-9870-029db0d31301,2019,Birmingham City University,B25,10007140,,,,Ark Tindal Primary Academy,138397,Primary
68b33491-c563-4a6a-8e02-b5a9b41f670e,2019,Birmingham City University,B25,10007140,,,,Ark Victoria Academy,141752,Primary
1eff99e1-4c3f-46ab-8e95-99ec03126c73,2019,Sheffield Hallam University,S21,10005790,,,,Arkwright Primary School,112632,Primary
bad832ff-ddb9-41ef-aeb6-0e722744a171,2019,Liverpool Hope University,L46,10003956,,,,Arnot St Mary CofE Primary School,135267,Primary
d76da732-a1ac-41af-b17c-fca42437cae5,2019,University of Greenwich,G70,10007146,,,,Arthur Bugler Primary School,143378,Primary
9f844f02-164c-4cdf-96dd-a5aefc1bad7d,2019,Nottingham Trent University,N91,10004797,,,,Asfordby Hill Primary School,139340,Primary
cac894e8-4c69-4fd0-ace7-e5400609e96d,2019,University of Derby,D39,10007851,Allenton Primary School,141324,school,Ashbrook Junior School,147927,Primary
08a432d0-6d03-407f-91e1-3fc5f93aa23b,2019,Two Mile Ash ITT Partnership,T89,10059102,,,,Ashbrook School,147380,Primary
4ea7c8e1-19e0-4e84-a019-3b631b3d6120,2019,Oxford Brookes University,O66,10004930,,,,Ashbury with Compton Beauchamp Church of England (A) Primary School,123220,Primary
9d694869-5c15-4797-a7b6-938561ae33e1,2019,Canterbury Christ Church University,C10,10001143,,,,Ash Cartwright and Kelsey Church of England Primary School,118745,Primary
3721d7ce-5bbf-4028-8897-dca0e8e3afd1,2019,"University of the West of England, Bristol",B80,10007164,,,,Ashcombe Primary School,144924,Primary
f1317724-e51e-4531-a625-b426c3a6fe25,2019,University of Sussex,S90,10007806,,,,Ashdown Primary School,114392,Primary
a4083450-f13a-483e-ba5e-10867cfd5eee,2019,Canterbury Christ Church University,C10,10001143,,,,"Ashford, St Mary's Church of England Primary School",118738,Primary
cfb06fe2-dfaa-4531-9c39-2b2243460ac6,2019,Sheffield Hallam University,S21,10005790,,,,Ash Grove Primary Academy,146666,Primary
5bbe67e1-d777-4047-87b2-8ff007225fe3,2019,Leeds Trinity University,L24,10003863,,,,Ashlands Primary School,107277,Primary
370926a8-9cf4-4f14-9715-c5af3ad543ba,2019,University of Cumbria,C99,10007842,,,,Ashleigh Primary School,119200,Primary
a975dc1e-4f09-4ff1-b0ad-5af4a6b84dd1,2019,The University Of East Anglia,E14,10007789,,,,"Ashleigh Primary School and Nursery, Wymondham",120922,Primary
e0212f81-3192-40ca-a037-b982e373d66c,2019,St Mary's University,S64,10007843,,,,Ashley Church of England Primary School,141294,Primary
99279e11-e411-423b-a9c7-18dadfbee581,2019,University of Hertfordshire,H36,10007147,,,,Ashwell Primary School,117084,Primary
ca90d9f6-9d4a-4325-bcde-3cf6b0f4f261,2019,Newman University,N36,10007832,,,,Ashwood Park Primary School,103818,Primary
25ca4a35-fcaa-406e-acf9-73631982f7b8,2019,University of Derby,D39,10007851,,,,Ashwood Spencer Academy,146079,Primary
959d1e60-92b3-4bd1-9633-df43037585fe,2019,Leeds Beckett University,L27,10003861,,,,Asquith Primary School,132795,Primary
df06bb10-c273-4caf-a98f-1ab523324187,2019,The University Of East Anglia,E14,10007789,,,,Astley Primary School,144565,Primary
3016fcb5-012f-493b-bb21-e7cd1980b5d8,2019,Sheffield Hallam University,S21,10005790,,,,Aston Lodge Primary School,143055,Primary
1dcf8f5f-3d30-4bba-b809-56e6472b2e12,2019,Sheffield Hallam University,S21,10005790,,,,Astrea Academy Sheffield,145864,Primary
a17dba0d-4a75-4c93-acaf-2ca08acd82b0,2019,Sheffield Hallam University,S21,10005790,,,,Athelstan Primary School,107083,Primary
ae62de87-0252-4c8d-8a1d-1c0853f48b53,2019,University Of Exeter,E84,10007792,,,,Atlantic Academy,146567,Chemistry
df660df0-7e57-4260-8f7d-a9b632032be0,2019,Sheffield Hallam University,S21,10005790,,,,Aughton Early Years Centre,106828,Primary
5c0fed8b-c3e1-474c-8f2e-bc1a85686b33,2019,University of Greenwich,G70,10007146,,,,Avenue Primary School,102710,Primary
588b76bb-5a62-4b46-8a9d-2d05f2202071,2019,"University of the West of England, Bristol",B80,10007164,,,,Avonmouth Church of England Primary School and Nursery,109140,Primary
dd06469b-06ba-413d-9d88-b6257a0a299c,2019,Nottingham Trent University,N91,10004797,,,,Awsworth Primary and Nursery School,145786,Primary
6a977f4d-915a-4dd9-bea7-3086a6628d23,2019,Canterbury Christ Church University,C10,10001143,,,,Aycliffe Community Primary School,118449,Primary
60737187-78fa-4f86-b269-6f355bdd43e5,2019,The University of Brighton,B72,10000886,,,,Aylesford School,118882,Physical education
784a293c-6751-4245-946d-c430cf5882c8,2019,"University of the West of England, Bristol",B80,10007164,,,,Backwell School,136722,Mathematics
e238b5b4-b26b-4c16-9936-44475092e974,2019,University of Northumbria at Newcastle,N77,10001282,,,,Backworth Park Primary School,108580,Primary
e2f915f4-4aab-446b-93cc-c75ed18bf049,2019,The Manchester Metropolitan University,M40,10004180,,,,Bacup Holy Trinity Stacksteads Church of England Primary School,119414,Primary
7c61d72c-6846-4d89-b95d-d6366d4a3dc9,2019,Middlesex University,M80,10004351,,,,Baden-Powell School,100255,Primary
35c7db97-d546-4c9f-8093-666e0281f408,2019,"University of the West of England, Bristol",B80,10007164,,,,Badocks Wood E-ACT Academy,144779,Primary
181b88cf-ca5a-470e-9cee-fffadc52434e,2019,Edge Hill University,E42,10007823,,,,Balderstone St Leonard's Church of England Voluntary Aided Primary School,119415,Primary
b24f53db-e423-4dfe-86ae-ec88aa5e1f3c,2019,University of Derby,D39,10007851,,,,Baldwins Gate CofE(VC) Primary School,124290,Primary
fd908085-a5a6-4e69-86b9-af39fe8b6af5,2019,University of Sussex,S90,10007806,,,,Balfour Primary School,114382,Primary
5be90a3d-58c3-40f6-84f0-515b1afd3811,2019,The Manchester Metropolitan University,M40,10004180,,,,Bamford Academy,137471,Mathematics
55ca020b-4d17-488e-ae87-78fa01f4a8f1,2019,The Manchester Metropolitan University,M40,10004180,,,,Bamford Academy,137471,Primary
7fd326c3-d918-48c6-a961-0a94d37718ad,2019,Kingston University,K84,10003678,,,,Bandon Hill Primary School,102958,Primary
a0455df6-1adb-40cc-bfcb-e86418ea7e91,2019,The University of Brighton,B72,10000886,,,,Bandon Hill Primary School,102958,Primary
c97ca066-c7e4-44e4-871c-3d4a8a5df5ed,2019,Leeds Trinity University,L24,10003863,,,,Bankside Primary School,107901,Primary
9df51297-009f-4aad-8b34-d25a0f02cb8a,2019,Edge Hill University,E42,10007823,,,,Banks Road Primary School,104516,Primary
fe1d7366-ab03-48df-9b25-7dad543f8e7d,2019,University of Greenwich,G70,10007146,,,,Bannockburn Primary School,100113,Primary
93b03977-2246-4b76-ab01-4eb5c65869ee,2019,Edge Hill University,E42,10007823,,,,Barden Primary School,119260,Primary
ea32dccb-76ae-4858-a438-dcb54126ee99,2019,The Manchester Metropolitan University,M40,10004180,,,,Barden Primary School,119260,Primary
d2951806-78ee-4119-a8d3-a4d586c30d5c,2019,Canterbury Christ Church University,C10,10001143,,,,Bardfield Academy,143203,Primary
3fd73284-7a5b-4586-9973-d66e013d99f9,2019,Birmingham City University,B25,10007140,,,,Barford Primary School,103162,Primary
e71dd652-16e2-468e-af9b-7cb481d69ca1,2019,University of Greenwich,G70,10007146,,,,Baring Primary School,100673,Primary
ac1529c7-fb8a-4db0-af60-349a7eca9bf1,2019,The University of Brighton,B72,10000886,,,,"Barking Abbey School, A Specialist Sports and Humanities College",101241,Physical education
a5890d04-a7cb-47e2-bab4-171025569761,2019,Sheffield Hallam University,S21,10005790,,,,Barlborough Primary School,112505,Primary
f0727d67-9cac-4f6d-9d6b-d6181e4b4c12,2019,Leeds Beckett University,L27,10003861,,,,Barnby Dun Primary Academy,138163,Primary
9e507fc9-9b45-4fbb-b601-25a0877e5671,2019,York St John University,Y75,10007713,,,,Barnby Dun Primary Academy,138163,Primary
4060567e-00e0-435e-869e-d0c9ab3136d9,2019,Nottingham Trent University,N91,10004797,,,,Barnby Road Academy Primary and Nursery school,136274,Primary
b14bdaae-d967-44fe-ac58-1ddc757b9db7,2019,University of Greenwich,G70,10007146,,,,Barnehurst Junior School,140321,Primary
0c566607-9e9d-4b19-b107-366b750dfc8b,2019,University of Sunderland,S84,10007159,,,,Barnes Junior School,108755,Primary
930eb02a-4de1-4a2c-ac65-5f2a015b00aa,2019,Middlesex University,M80,10004351,,,,Barnet Hill Academy,131261,Primary
98a790d9-17b8-4f5d-a73d-796401e74c49,2019,University of Chichester,C58,10007137,,,,Barnham Primary School,142141,Primary
dae93f45-f931-4b3d-a2f5-5291bb177c90,2019,Edge Hill University,E42,10007823,,,,Barnoldswick Church of England Controlled Primary School,119360,Primary
709de468-f7aa-4d52-91c8-bc1b6c3dee08,2019,Edge Hill University,E42,10007823,,,,Barnston Primary School,105030,Modern languages
41e40acf-3016-4a1f-aee7-c1d7f35633c1,2019,University of Greenwich,G70,10007146,,,,Barrington Primary School,143868,Primary
afd07bea-031a-4e34-bac0-7bc905b62677,2019,Lincoln Bishop University,B38,10007811,,,,Barrowby Church of England Primary School,120513,Primary
30c63724-b55d-43fc-b3aa-43a2e2288c81,2019,The Manchester Metropolitan University,M40,10004180,,,,Barrowford School,119166,Primary
77c785d8-96db-48f6-904e-4c20a176969b,2019,Roehampton University,R48,10007776,,,,Barrow Hedges Primary School,145977,Primary
6a5cd095-ed31-485c-be86-9122131c7c20,2019,Sheffield Hallam University,S21,10005790,,,,Barrow Hill Primary Academy,143179,Primary
0eab7a6f-4ca4-4d6a-9544-1c4fad3ae92a,2019,University of Chichester,C58,10007137,,,,"Bartons Primary School, Bognor Regis",125922,Primary
6382a034-91ae-4b74-9424-bc2f8b7e3410,2019,University of Hull,H72,10007149,,,,Barton St Peter's CofE Primary School,118006,Primary
1d308c32-4138-4241-97bd-7e544a37c819,2019,Birmingham City University,B25,10007140,,,,Batchley First and Nursery School,116721,Primary
d8b1ba34-dc40-4f94-9745-2cfb44fae95c,2019,"University of the West of England, Bristol",B80,10007164,,,,Batheaston Church School,145512,Primary
c72b5bcb-0f28-4765-8f4f-7cf01dcb287c,2019,University of Reading,R12,10007802,,,,Battle Primary Academy,139066,Primary
a77c012e-fa6e-4ddf-8264-800f9a908862,2019,University of Hertfordshire,H36,10007147,,,,Bayford Church of England Voluntary Controlled Primary School,117387,Primary
37f92d0e-664c-40be-a47f-5791f2335219,2019,University of Northumbria at Newcastle,N77,10001282,,,,Beaconhill Community Primary School,122193,Primary
a59b6d08-e468-4d47-b225-706fa13ae9cb,2019,Birmingham City University,B25,10007140,,,,Beacon Primary School,131580,Primary
b7b0c349-0c2e-402f-962f-d81cd63cec17,2019,Edge Hill University,E42,10007823,,,,Beacon Primary School,146535,Primary
cf3e24ac-8c83-432b-8473-c5baa1d0ff5b,2019,University of Wolverhampton,W75,10007166,,,,Beacon Primary School,131580,Primary
78fc95a3-acac-449f-9d04-7ab725b76848,2019,Birmingham City University,B25,10007140,,,,Bearwood Primary School,103933,Primary
17fbf3a5-88c8-4bee-8d42-82df460dcb79,2019,Leeds Beckett University,L27,10003861,,,,Beaumont Hill Academy,138093,Primary
7a6bfdea-9d66-472a-a85d-dbbb1f783652,2019,Edge Hill University,E42,10007823,,,,Beaumont Primary School,105173,Primary
2101b43e-386d-40ab-9ac0-a8cb86b00585,2019,The University of Brighton,B72,10000886,,,,Becket Keys Church of England Free School,138239,Physical education
03816e01-340e-4d56-a160-c57b20c8fdff,2019,University of Derby,D39,10007851,,,,Becket Primary School,112717,Primary
c3d5142a-5907-47ac-b45a-4efa15f1976d,2019,Sheffield Hallam University,S21,10005790,,,,Beck Primary School,142542,Primary
b2e90574-98b4-4479-92f6-ed1c9f6c20b3,2019,Canterbury Christ Church University,C10,10001143,,,,Becontree Primary School,101231,Primary
b1dc7427-1ae3-40f7-8864-513bd69f6ebb,2019,University of Bedfordshire,B22,10007152,,,,Bedford Academy,136085,Physical education
634c9e68-83bc-482d-8c66-07a7d81722e8,2019,University of Bedfordshire,B22,10007152,,,,Bedford Greenacre Independent School,109717,Physical education
e0be1c97-2cc1-4f52-9cbe-fae78257b4bc,2019,University of Bedfordshire,B22,10007152,,,,Bedford Greenacre Independent School,109717,Primary
2b4c5b1a-93ea-4d4e-af9e-48b001667939,2019,University of Greenwich,G70,10007146,,,,Bedonwell Infant and Nursery School,143866,Primary
e26baaf5-53fd-43f0-9c1e-fcf71afd6ae0,2019,University of Hertfordshire,H36,10007147,,,,Beechfield School,145350,Primary
81d63dce-c7f1-4729-bbfa-1dca3a1aadea,2019,Oxford Brookes University,O66,10004930,,,,Beenham Primary School,109802,Primary
e304fe46-3d2f-457f-a799-5ed2b1038bc0,2019,Leeds Beckett University,L27,10003861,,,,Beeston Primary School,107946,Primary
b1c57088-0df0-4c7f-817b-45e2b187e8da,2019,University of Cumbria,C99,10007842,,,,Beetham CofE Primary School,112313,Primary
aaad4e46-a11c-495b-95b0-1c4ac8ee85f7,2019,Liverpool Hope University,L46,10003956,,,,Belle Vale Community Primary School,104519,Primary
5fca13df-8e8a-4833-83e1-6ac51653d82c,2019,Middlesex University,M80,10004351,,,,Bell Lane Primary School,101259,Primary
c83e30aa-29d6-44d8-b4be-92d93a837999,2019,University of Greenwich,G70,10007146,,,,Belmont Castle Academy,139105,Primary
80d03963-2d11-4250-930a-1c453ff649cb,2019,Edge Hill University,E42,10007823,,,,Belmont School,131025,Primary
a3ae4ee1-0e1c-4bf9-afa2-4b224c011456,2019,Edge Hill University,E42,10007823,,,,Belthorn Academy Primary School,137512,Primary
b21f1817-0456-4fc5-a96e-8e6d2e7ca773,2019,The Manchester Metropolitan University,M40,10004180,,,,Belthorn Academy Primary School,137512,Primary
e9ddea41-0c8f-4b2f-b127-e574b84f939c,2019,The Manchester Metropolitan University,M40,10004180,,,,Benchill Primary School,132241,Primary
f0da5269-5b33-42b3-931c-71680d4f52bb,2019,Canterbury Christ Church University,C10,10001143,,,,Benenden Church of England Primary School,118597,Primary
0b01da89-2221-4ccd-88f0-b8e1c1b6ec4f,2019,University of Sussex,S90,10007806,,,,Benfield Primary School,114412,Primary
cbf050ef-5c68-4aaa-9bba-9735d50b53e7,2019,University of Northumbria at Newcastle,N77,10001282,,,,Benton Park Primary School,108459,Primary
2195979f-7f20-46c2-9a95-7ba85a066676,2019,University of Chichester,C58,10007137,,,,Berewood Primary School,140211,Primary
0adb0924-1261-4411-bea6-602ca0bedb33,2019,"University of the West of England, Bristol",B80,10007164,,,,Berkeley Primary School,143207,Primary
a8bd0bbb-7a84-4dea-914f-58b40fe145ff,2019,Staffordshire University,S72,10006299,,,,Berkswich CofE (VC) Primary School,124234,Primary
11874d9e-33bc-41ce-a699-afecbcf3b9d9,2019,University of Wolverhampton,W75,10007166,,,,Berrybrook Primary School,140658,Primary
aecd2b41-68f2-4d0d-9186-bab0d74e59c2,2019,University Of Plymouth,P60,10007801,,,,Berrynarbor Church of England Primary School,113371,Primary
95704369-0b1b-4eb8-8407-62ae05b42fe8,2019,University of Chichester,C58,10007137,,,,"Bersted Green Primary School, Bognor Regis",125873,Primary
b03a568e-80ac-4162-a1d2-ed99a6740f72,2019,Staffordshire University,S72,10006299,,,,Betley CofE VC Primary School,124235,Primary
dd05db21-e9fc-45d6-8f56-7d927e3db8f1,2019,University of Chester,C55,10007848,,,,Bicton CofE Primary School and Nursery,123461,Primary
6024fe61-d507-4e7c-bf0f-746a1cc4f232,2019,University of Chichester,C58,10007137,,,,Bidbury Infant School,116084,Primary
aeb5abd4-6c93-4ff4-9af0-8b9b4d4af8ab,2019,University of Hull,H72,10007149,,,,Biggin Hill Primary School,139508,Primary
8c211157-2d3a-40b0-8eb5-d86d0acb75d4,2019,Birmingham City University,B25,10007140,,,,Bilbrook CofE (VC) Middle School,124453,Primary
2ba8c45a-c9a4-4bf2-bc96-bb209d29e664,2019,University of Hull,H72,10007149,,,,Bilton Community Primary School,117829,Primary
a0dfd0bf-396c-4f80-8f5f-3e688812bf33,2019,University of Reading,R12,10007802,,,,Birch Copse Primary School,109844,Primary
705d313d-3f99-491a-9ca0-b9d2a2d32075,2019,The Manchester Metropolitan University,M40,10004180,,,,Birchfields Primary School,130380,Primary
33411aeb-865b-434d-9bab-e5c783a6bd74,2019,University of Wolverhampton,W75,10007166,,,,Birchills Church of England Community Academy,139435,Primary
717b75ef-feac-45f1-93b0-9886e350d7ea,2019,University of Derby,D39,10007851,,,,Birchwood Primary School,138934,Primary
6f5e2a2b-1b83-4d69-a69e-35cc573a4998,2019,Sheffield Hallam University,S21,10005790,,,,Birdwell Primary School,106595,Primary
49a3c842-6039-4c36-a02b-f918a4df7147,2019,University of Greenwich,G70,10007146,,,,Birkbeck Primary School,101426,Primary
f7f66c91-d035-434c-999d-2926dab0c7c9,2019,Edge Hill University,E42,10007823,,,,Birkdale Primary School,104860,Primary
881d1250-501b-4d13-a35f-d91f04bad910,2019,Liverpool Hope University,L46,10003956,,,,Birkenhead Christ Church CofE Primary School,105064,Primary
b2d88707-eecd-4226-8624-f94a4bcb4dbe,2019,Liverpool Hope University,L46,10003956,,,,Birkenhead School,105123,Primary
